Chr	Start	End	type	GeneID	Esrrb_Exo	H3K27ac_FF	H3K27ac_KO	Med1_FF	Med1_KO	Esrrb_Exo_RPKM	H3K27ac_FF_RPKM	H3K27ac_KO_RPKM	Med1_FF_RPKM	Med1_KO_RPKM
chr17	43037616	43038420	INT	TE_06747	40.9238865536334	33.0328466549656	46.8661529943853	22.6579428714301	29.2863396677556	34.7473838525985	28.047311707793	39.7928042747428	19.2382567875614	24.8662522495126
chr17	43085628	43086164	INT	TE_06748	85.165926071075	63.8031695664405	16.5409951744889	52.4710255969961	36.1772431189922	108.468184729058	81.2603620027154	21.0667787336874	66.8276288410028	46.0757026976263
chr17	43334101	43334558	INT	TE_06749	42.0299375415695	26.6977801731914	41.3524879362223	33.3906526526339	58.5726793355111	62.7832557492809	39.8804675570538	61.771298693963	49.8781108835175	87.4943842827489
chr17	43491408	43501451	INT	TE_06750	347.300010211916	212.677231888135	351.95561954607	437.656054411308	732.158491693889	23.6070990360144	14.4563556817204	23.9235557805946	29.7488900558764	49.7671681982677
chr17	43695349	43696079	INT	TE_06751	291.997460815114	106.338615944067	19.2978277035704	189.6112061346	77.5226638264117	273.059633728884	99.4419041859714	18.0462451618254	177.313755926078	72.4948433833493
chr17	43848774	43849342	INT	TE_06752	244.437268333865	100.90855895969	7.35155341088397	107.327097812037	53.4045017470837	293.778747262329	121.277701396721	8.8355190933149	128.991870010002	64.1845972521595
chr17	44380957	44381622	INT	TE_06753	188.028667949127	37.5578941419472	74.4344782852001	65.5887819962451	48.2363241586562	193.020622839795	38.5550150352136	76.4106320385774	67.3300922157472	49.5169456559953
chr17	44609444	44610277	INT	TE_06754	158.165291274853	100.90855895969	101.083859399655	77.5140150864715	77.5226638264117	129.61864366182	82.6959596558672	82.8396207908636	63.5238073998837	63.5308951618788
chr17	45632352	45632586	INT	TE_06755	343.981857248108	74.6632835351963	84.5428642251656	144.295320391739	31.0090655305647	1003.50829845682	217.817373326064	246.639362040739	420.95694406683	90.4636507176838
chr17	45632587	45632763	DM	TE_06756	169.225801154214	81.9033595143669	90.0565292833286	110.904667739105	17.2272586280915	656.379788463736	317.68033849353	349.30421506412	430.168342260629	66.8197420073801
chr17	45632764	45632887	INT	TE_06757	38.7117845777613	93.668482980519	106.597524457818	53.6635489060187	10.3363551768549	214.851984533536	519.86390387622	591.62061180928	297.834886852363	57.3671931380434
chr17	45743747	45744035	INT	TE_06758	44.2420395174415	136.656434106844	46.8661529943853	137.140180537603	46.5135982958471	104.868230546131	323.920836241715	111.08824526699	325.067474886317	110.252574312177
chr17	45744036	45744369	DM	TE_06759	328.497143417003	94.1209877292172	19.2978277035704	338.676619762429	72.3544862379843	673.424096696234	192.94944388982	39.5608377421397	694.292176678461	148.327787663229
chr17	45744370	45744742	INT	TE_06760	241.119115370056	156.114138300865	72.5965899324792	320.78877012709	56.849953472702	442.476275981738	286.484140576949	133.221576866675	588.677592669303	104.325016553458
chr17	45766523	45766798	INT	TE_06761	27.651274698401	145.706529080807	157.139454157645	156.220553481966	48.2363241586562	68.6410236301946	361.699249484788	390.080135679768	387.79907328098	119.740977677225
chr17	45766799	45767355	PU	TE_06762	98.4385379263074	183.716927971453	273.845364555428	320.78877012709	65.4635827867477	120.86252182367	225.567056196527	336.226462187692	393.863425311116	80.3759774362155
chr17	45767356	45767400	INT	TE_06763	13.2726118552325	19.0051994453227	29.4062136435359	17.8878496353396	5.16817758842745	205.923070890584	294.863518601729	456.234076818442	277.527962748793	80.1836904088561
chr17	46010041	46010403	INT	TE_06764	70.7872632279065	23.5302469323043	16.5409951744889	21.4654195624075	29.2863396677556	133.489725512865	44.3730419995236	31.1927994509846	40.4792166661222	55.2278088635583
chr17	46010404	46010697	PU	TE_06765	44.2420395174415	37.1053893932491	37.6767112307803	33.3906526526339	24.1181620793281	103.078670297903	86.4511275081294	87.7822391830705	77.796234381459	56.1924383297558
chr17	46010698	46010745	INT	TE_06766	9.95445889142434	8.59759022526503	11.0273301163259	11.9252330902264	3.4454517256183	144.584283816793	124.876343237612	160.167282287325	173.208941290027	50.0437216736123
chr17	46010746	46011389	DM	TE_06767	43.1359885295055	86.8809117500466	109.354356986899	40.5457925067697	43.0681465702288	45.7962661545155	92.239021148908	116.098446064413	43.0463278664794	45.7242402538837
chr17	46011390	46023374	INT	TE_06768	455.693007029648	265.62028748582	426.39009783127	498.474743171463	801.067526206255	25.9580373074134	15.130759581119	24.288830191102	28.3950505722952	45.6319065911548
chr17	46023375	46023858	DM	TE_06769	150.422934359301	40.2729226341362	119.462742926864	36.9682225797018	62.0181310611294	212.602425156876	56.9203164174491	168.844391783223	52.2495709026022	87.6542205711719
chr17	46023859	46023926	INT	TE_06770	33.1815296380811	7.69258072786871	16.5409951744889	7.15513985413583	6.8909034512366	338.082653700959	78.3787888820517	168.534229869499	72.9028678265485	70.2105945868591
chr17	46134937	46135825	INT	TE_06771	183.604463997382	37.5578941419472	40.4335437598618	39.3532691977471	60.2954051983203	141.146969762089	28.8728434666859	31.083515368824	30.2530481915351	46.3524336447591
chr17	46546132	46546562	INT	TE_06772	21.0149687707847	7.69258072786871	11.9462742926864	27.4280361075207	27.5636138049464	33.3627300900248	12.2125089653429	18.9655444723945	43.5439222173299	43.7591612773912
chr17	46929748	46930535	INT	TE_06773	311.906378597963	252.045145024875	55.1366505816297	288.590640783479	111.977181082595	270.552039772381	218.627552305052	47.8263168202306	250.32763637011	97.1306033754038
chr17	46949017	46950128	INT	TE_06774	482.238230740113	384.176531644737	404.335437598618	797.798093736145	299.754300128792	296.311745571929	236.057640068711	248.444299257567	490.207807469154	184.184318562917
chr17	47341672	47342052	INT	TE_06775	50.8783454450578	35.2953703984564	29.4062136435359	33.3906526526339	32.7317913933739	91.4009419917855	63.4067415940561	52.8271036316091	59.9849912467566	58.8013729664945
chr17	47702974	47703017	INT	TE_06776	8.84840790348831	33.937856152362	54.2177064052693	14.3102797082717	18.9499844909006	140.474653010631	538.787160235718	860.743941439445	227.185681133895	300.844233782065
chr17	47703018	47703779	DM	TE_06777	143.786628431685	149.779071819091	197.572997917507	107.327097812037	84.4135672776483	128.983789475924	134.359310584932	177.232850143826	96.2777689430765	75.7231872630284
chr17	47703780	47708468	INT	TE_06778	516.52581136613	1081.0338446399	1198.30320597409	463.891567209806	372.108786366776	75.2152172330012	157.417487512897	174.493963254152	67.5507481571151	54.1855655322645
chr17	47708469	47708939	DM	TE_06779	380.481539849997	208.604689149851	337.252512724302	226.579428714301	89.5817448660758	552.633262588631	302.989443329153	489.844938328737	329.096988451051	130.113676351392
chr17	47708940	47709143	INT	TE_06780	129.407965588516	120.36626315371	166.32889592125	93.0168181037658	48.2363241586562	435.177327153007	404.771595321914	559.33623580389	312.799989541496	162.210684045502
chr17	47846871	47850204	INT	TE_06781	347.300010211916	1100.49154883392	1779.07592543392	418.575681466946	358.326979464303	71.1329419798057	225.399364211663	364.384972244432	85.7314102748746	73.3914526074458
chr17	47850205	47850814	DM	TE_06782	95.1203849624993	165.616738023526	187.464611977541	175.300926426328	108.531729356976	106.624644259711	185.647122666442	210.137370357263	196.502557532478	121.658013034127
chr17	47850815	47850840	INT	TE_06783	5.53025493968019	27.1502849218896	20.2167718799309	8.34766316315847	8.61362931404575	151.010251986428	741.371132484348	552.043232950315	227.942966737675	235.205491865978
chr17	47876080	47876094	INT	TE_06784	2.21210197587208	33.937856152362	63.4071481688742	20.2728962533849	20.6727103537098	107.864465704592	1654.84627786685	3091.80057415355	988.528172076652	1008.02353656848
chr17	47876095	47876831	PU	TE_06785	336.239500332556	227.609888595174	451.201590593003	381.607458887244	230.845265616426	311.868998667623	211.11281682497	418.498683576156	353.948706114402	214.11369504104
chr17	47876832	47877026	INT	TE_06786	23.2270707466568	80.0933405195742	89.1375851069681	88.2467248676752	43.0681465702288	81.7323528792524	281.83567536454	313.660927812679	310.526132890058	151.549930326017
chr17	47925179	47925324	INT	TE_06787	13.2726118552325	28.9603039166822	103.840691928736	13.117756399249	15.5045327652823	62.4870008219703	136.344116318961	488.878411625279	61.7579466530647	72.9948078204759
chr17	47925325	47925750	DM	TE_06788	26.5452237104649	34.3903609010601	108.435412810539	28.6205594165433	51.6817758842745	42.638188796168	55.2394177145201	174.174068150099	45.9716907706235	83.0137030115216
chr17	47925751	47925764	INT	TE_06789	2.21210197587208	6.33506648177423	20.2167718799309	4.77009323609055	6.8909034512366	116.161732297252	332.666533807079	1061.62160182753	250.486776634808	361.854602870735
chr17	47954758	47954996	INT	TE_06790	30.9694276622091	85.070892755254	111.19224533962	29.813082725566	41.3454207074196	88.8295599920166	244.008706069778	318.932540044825	85.5128176536896	118.591004302174
chr17	47954997	47955360	DM	TE_06791	88.4840790348831	72.4007597917055	54.2177064052693	76.3214917774489	58.5726793355111	166.402481527745	136.156314505849	101.961403531394	143.529613057961	110.151332278833
chr17	47955361	47955462	INT	TE_06792	21.0149687707847	27.6027896705877	28.4872694671754	25.0429894894754	24.1181620793281	142.039345927828	186.566167828157	192.544331924615	169.26457926065	163.013707233846
chr17	48013535	48013754	INT	TE_06793	16.5907648190406	36.2003798958528	61.5692598161532	29.813082725566	24.1181620793281	51.7158397213795	112.841877090464	191.920385054333	92.9317379067494	75.1798375827327
chr17	48013755	48015717	DM	TE_06794	165.907648190406	196.839565683699	529.311845583646	160.990646718056	182.60894145777	57.7256314932829	68.4880314795047	184.167884220289	56.0148181694811	63.5366517273029
chr17	48015718	48024099	INT	TE_06795	274.300645008138	355.668732476753	939.160948240427	307.671013727841	692.535796849278	22.3425262454565	28.9701760993466	76.497188455926	25.0606326462578	56.4089056974843
chr17	48024100	48025153	PU	TE_06796	119.453506697092	171.499299756602	512.770850409157	126.4074707564	151.599875927205	77.441154864835	111.182201334112	332.426966228822	81.9493775410173	98.2814970760021
chr17	48025154	48035210	INT	TE_06797	662.524541773687	775.140634519947	1320.52278143003	592.684084584251	763.167557224453	44.9757065134599	52.6206887242148	89.6441434500437	40.2345630428971	51.8078922517045
chr17	48035211	48035659	DM	TE_06798	212.361789683719	48.4180081107031	122.219575455946	70.3588752323357	49.9590500214654	323.593397113775	73.7785632215637	186.236175888778	107.211695133313	76.1267775012652
chr17	48035660	48035748	INT	TE_06799	46.4541414933136	21.7202279375117	62.4882039925137	19.0803729443622	12.059081039664	360.365374058522	168.493439200988	484.748706619595	148.014913466023	93.5476388103321
chr17	48051371	48051930	INT	TE_06800	51.9843964329938	19.0051994453227	28.4872694671754	67.9738286142904	74.0772121007935	63.4837374182659	23.2092930563079	34.7888685588302	83.0101527220002	90.4636507176838
chr17	48051931	48052235	DM	TE_06801	30.9694276622091	10.4076092200577	15.6220509981284	40.5457925067697	31.0090655305647	69.5441949937498	23.3710746260143	35.0804985053654	91.0486474281127	69.6332048287434
chr17	48052236	48052260	INT	TE_06802	8.84840790348831	1.81001899479264	1.83788835272099	4.77009323609055	8.61362931404575	251.683753310714	51.4841064225242	52.2768213021131	135.680337343854	245.005720693727
chr17	48112639	48112948	INT	TE_06803	25.4391727225289	23.5302469323043	16.5409951744889	21.4654195624075	36.1772431189922	56.2012264674409	51.9839521159468	36.5430207160403	47.4222538289199	79.9241962651381
chr17	48112949	48113456	PU	TE_06804	133.832169540261	125.34381538939	173.680449332134	100.171957957902	91.3044707288849	180.199610358558	168.770384367328	233.853709493477	134.87749511105	122.937781744545
chr17	48113457	48113467	INT	TE_06805	2.21210197587208	19.910208942719	34.0009345253383	4.77009323609055	3.4454517256183	151.010251986428	1359.18040955464	2321.09086581382	325.63280962525	235.205491865978
chr17	48490125	48490264	INT	TE_06806	65.2570082882263	10.8601139687558	9.18944176360496	20.2728962533849	5.16817758842745	320.489383712204	53.3360526967157	45.1310687500257	99.5639885544829	25.3818876114365
chr17	48490265	48490484	DM	TE_06807	85.165926071075	14.9326567070393	12.8652184690469	23.8504661804528	15.5045327652823	265.474643903081	46.5472742998164	40.1027670262786	74.3453903253995	48.3298955888996
chr17	48490485	48490512	INT	TE_06808	2.21210197587208	4.52504748698159	3.67577670544198	3.57756992706792	3.4454517256183	55.9297229579364	114.409125383387	92.9365712037567	90.4535582292361	87.1131451355474
chr17	48573608	48573983	INT	TE_06809	98.4385379263074	28.9603039166822	51.4608738761878	21.4654195624075	46.5135982958471	179.198832357228	52.7197249766648	93.6800637733867	39.07593715503	84.673977071752
chr17	48573984	48574462	DM	TE_06810	214.573891659591	33.0328466549656	91.8944176360496	48.8934556699282	55.1272276098928	306.443398382501	47.1758129980452	131.238881929991	69.8271192188036	78.7298717543022
chr17	48574463	48574475	INT	TE_06811	0	0.905009497396319	4.59472088180248	3.57756992706792	6.8909034512366	0	51.4841064225242	261.384106510566	203.520506015781	392.009153109963
chr17	48630033	48640724	INT	TE_06812	598.373584473397	601.831315768552	442.931093005759	484.164463463191	718.376684791415	38.2080938755297	38.4288812320403	28.2825867001611	30.9154711224047	45.8706809971531
chr17	48755341	48755709	INT	TE_06813	54.1964984088659	56.1105888385718	80.8670875197236	35.7756992706792	44.7908724330379	100.536716675747	104.087432549886	150.011748084325	66.3653823964504	83.08889658309
chr17	48755710	48756182	PU	TE_06814	138.256373492005	82.355864263065	124.976407985027	76.3214917774489	75.7999379636026	199.960609092198	119.111534350416	180.753755010696	110.384003262797	109.629678412108
chr17	48756183	48756275	INT	TE_06815	6.63630592761623	6.78757123047239	8.27049758724446	3.57756992706792	1.72272586280915	49.2424734738353	50.3648867176867	61.3684423981328	26.5461529585802	12.7829071666292
chr17	49156718	49157227	INT	TE_06816	29.863376674273	48.4180081107031	38.5956554071408	26.235512798498	25.8408879421373	40.0518350062236	64.9367314798832	51.7632965349018	35.186256442807	34.6569978191519
chr17	49172550	49173087	INT	TE_06817	434.678038258863	142.086491091222	213.195048915635	158.605600100011	67.1863086495568	552.579413693354	180.625803538241	271.02173278414	201.625529237236	85.409815482059
chr17	49173088	49173586	DM	TE_06818	196.877075852615	119.913758405012	79.0291991670026	93.0168181037658	74.0772121007935	269.877759574139	164.376966288782	108.332689927271	127.506823046032	101.544539661015
chr17	49173587	49174426	INT	TE_06819	22.1210197587208	120.36626315371	170.004672626692	65.5887819962451	58.5726793355111	17.998838139026	97.9363931470186	138.324843016318	53.366521243709	47.6578469811874
chr17	49174427	49174703	DM	TE_06820	27.651274698401	49.7755223567975	47.7850971707458	27.4280361075207	31.0090655305647	68.3923242692157	123.114167532123	118.191074248256	67.8401686719271	76.6974429997754
chr17	49174704	49183960	INT	TE_06821	263.240135128777	244.352564297006	272.007476202707	329.136433290248	535.767743333646	19.4146715496812	18.0216621444445	20.0612866535335	24.2747016682609	39.5143193443815
chr17	49746825	49747432	INT	TE_06822	13.2726118552325	5.43005698437791	12.8652184690469	39.3532691977471	72.3544862379843	14.9268782853142	6.1068462313373	14.4687083669769	44.2581660528552	81.3725754396299
chr17	50165709	50166333	INT	TE_06823	44.2420395174415	97.2885209701043	63.4071481688742	59.6261654511319	53.4045017470837	48.4007217905219	106.433489238872	69.3673205739578	65.2309314153145	58.4244410885041
chr17	50207591	50208235	INT	TE_06824	40.9238865536334	43.4404558750233	18.3788835272099	50.0859789789508	62.0181310611294	43.3802742507597	46.0478964275993	19.4820452057565	53.0923059171603	65.7406654283789
chr17	50555833	50566722	INT	TE_06825	462.329312957264	561.105888385718	485.202525118342	606.994364292523	685.644893398042	28.9844270963022	35.1769447868105	30.4183983625851	38.0537928412279	42.9845650485165
chr17	50566723	50567249	PU	TE_06826	70.7872632279065	107.243625441464	164.491007568529	76.3214917774489	67.1863086495568	91.8693548206407	139.183268693592	213.480251248934	99.0518052092015	87.1959523077294
chr17	50567250	50567478	INT	TE_06827	42.0299375415695	31.6753324088712	62.4882039925137	34.5831759616565	15.5045327652823	125.841876655357	94.839143409913	187.095992028615	103.54552060452	46.4221365524956
chr17	51601250	51601896	INT	TE_06828	44.2420395174415	7.24007597917055	29.4062136435359	47.7009323609055	20.6727103537098	46.7523999957982	7.65088888012743	31.074766842123	50.4075556695433	21.8457113188215
chr17	51693839	51694310	INT	TE_06829	63.0449063123542	21.7202279375117	10.1083859399655	40.5457925067697	41.3454207074196	91.3756301828705	31.4807274940275	14.6508288999553	58.7660059833254	59.9249660805039
chr17	51834405	51835012	INT	TE_06830	167.013699178342	83.7133785091595	56.9745389343507	82.2841083225621	63.7408569239386	187.829885090203	94.1472127331167	64.0757084823265	92.5398017468791	71.6853640777692
chr17	51976160	51976186	INT	TE_06831	8.84840790348831	13.1226377122466	1.83788835272099	10.7327097812037	10.3363551768549	232.323464594505	344.547481443046	48.2555273557967	281.797623714159	271.390952153051
chr17	51976187	51976860	DM	TE_06832	155.953189298981	104.981101697973	46.8661529943853	63.2037353781998	51.6817758842745	158.19053142709	106.487185943765	47.5385061469439	64.1104714343917	52.4232151261466
chr17	51976861	51979418	INT	TE_06833	322.966888477323	221.2748221134	137.841626454074	188.418682825577	184.331667320579	86.2240781776242	59.0748409243981	36.8002652889338	50.3030738372991	49.211942959835
chr17	52867846	52868653	INT	TE_06834	40.9238865536334	65.6131885612331	13.7841626454074	78.7065383954941	74.0772121007935	34.6182114219197	55.5033117566246	11.6602575395048	66.5791989940102	62.6631731737116
chr17	53690666	53700683	INT	TE_06835	650.357980906391	1724.04309253999	1277.33240514109	1054.19060517601	1073.2582125301	44.3216672496854	117.492929302077	87.0497533512276	71.8427183060599	73.142169028903
chr17	53700684	53701666	DM	TE_06836	217.8920446234	317.658333586108	294.981080611719	598.646701129365	332.486091522166	151.471586768464	220.82592286321	205.061421238024	416.160057107626	231.133706365243
chr17	53701667	53701713	INT	TE_06837	2.21210197587208	26.6977801731914	31.2441019962569	20.2728962533849	18.9499844909006	32.8283156492235	396.203775512469	463.672675897004	300.856400197242	281.223957665843
chr17	53818129	53818305	INT	TE_06838	40.9238865536334	20.3627136914172	4.59472088180248	23.8504661804528	20.6727103537098	158.732367144825	78.9812996254632	17.8216436257204	92.5093209162642	80.1836904088561
chr17	53818306	53818660	DM	TE_06839	117.24140472122	28.9603039166822	17.4599393508494	44.1233624338376	27.5636138049464	226.088795346912	55.8471662888398	33.6698171098356	85.0876691817391	53.1537834725374
chr17	53818661	53818740	INT	TE_06840	7.74235691555227	8.59759022526503	5.51366505816297	15.5028030172943	15.5045327652823	66.9032761965188	74.2935206603514	47.6446978955968	133.962864719248	133.977811822392
chr17	54535598	54536081	INT	TE_06841	66.3630592761623	17.1951804505301	1.83788835272099	28.6205594165433	44.7908724330379	93.7951875692101	24.3030564478996	2.59760602743419	40.4512806987888	63.3058259680686
chr17	56437658	56438221	INT	TE_06842	34.2875806260172	22.625237434908	13.7841626454074	33.3906526526339	86.1362931404575	41.5747585397804	27.4338044880235	16.7137261711907	40.4872054596226	104.442935997326
chr17	56972466	56973551	INT	TE_06843	391.542049729358	486.89510959922	537.58234317089	413.805588230856	249.795250107327	246.348521673712	306.342295911351	338.233442894778	260.356186497608	157.164960002612
chr17	57008637	57008739	INT	TE_06844	14.3786628431685	40.2729226341362	51.4608738761878	10.7327097812037	12.059081039664	96.2320233246846	269.534439506156	344.411999166863	71.8307668290993	80.7077668167571
chr17	57008740	57009556	DM	TE_06845	67.4691102640983	277.385410951972	347.360898664267	149.06541362783	168.827134555297	56.4437829115939	232.057038507407	290.597624297041	124.706192411631	141.238591929325
chr17	57009557	57009589	INT	TE_06846	2.21210197587208	11.312618717454	25.7304369380939	5.96261654511319	8.61362931404575	47.1907037457588	241.331748855582	548.906623672188	127.200316259863	183.754290520295
chr17	57024159	57024331	INT	TE_06847	17.6968158069766	101.361063708388	214.113993091995	46.5084090518829	48.2363241586562	70.2373265053154	402.294412976003	849.802281166909	184.58836592129	191.446330588587
chr17	57024332	57024560	DM	TE_06848	56.408600384738	117.651234661521	197.572997917507	79.8990617045168	44.7908724330379	168.893044984821	352.259675522534	591.553504208123	239.225857948374	134.108394484987
chr17	57024561	57025764	INT	TE_06849	144.892679419621	405.444254833551	579.853775283473	243.274755040618	170.549860418106	82.2208770167169	230.073612741056	329.044132086119	138.048822035642	96.7803146081954
chr17	57299171	57299595	INT	TE_06850	14.3786628431685	10.8601139687558	2.75683252908149	15.5028030172943	51.6817758842745	23.1501565545232	17.4851682189705	4.43859803508508	24.9600620585392	83.2094900469261
chr17	59071849	59072750	INT	TE_06851	157.059240286917	57.4681030846663	30.3251578198964	70.3588752323357	80.96811555203	118.998089800626	43.5414973295932	22.9762721816169	53.3083678354322	61.3466044267534
chr17	61104893	61105562	INT	TE_06852	8.84840790348831	10.8601139687558	6.43260923452347	23.8504661804528	60.2954051983203	9.02901357168479	11.081780754624	6.56390581371824	24.3372802410501	61.5261002638956
chr17	62458175	62459040	INT	TE_06853	91.8022319986912	23.5302469323043	43.1903762889433	60.8186887601546	103.363551768549	72.4500052882863	18.5699898310145	34.085696201609	47.9978996846467	81.5741590286628
chr17	63289207	63289315	INT	TE_06854	1.10605098793604	5.88256173307607	3.67577670544198	9.54018647218111	13.7818069024732	6.99121536974204	37.1829657496008	23.2341428009392	60.3023721528241	87.1131451355474
chr17	63289316	63289908	DM	TE_06855	16.5907648190406	80.9983500169705	135.084793924993	39.3532691977471	60.2954051983203	19.1313663834157	93.4019092868091	155.770798609675	45.3795722873026	69.5286504671387
chr17	63289909	63289910	INT	TE_06856	0	4.07254273828343	11.9462742926864	4.77009323609055	3.4454517256183	0	2780.14174681631	8155.18412312965	3256.3280962525	2352.05491865978
chr17	63357769	63358221	INT	TE_06857	16.5907648190406	11.312618717454	1.83788835272099	32.1981293436112	29.2863396677556	25.057010838456	17.0854335472978	2.77576042312105	48.6287934727973	44.2311212579826
chr17	63700224	63700646	INT	TE_06858	19.9089177828487	15.8376662044356	22.0546602326519	33.3906526526339	36.1772431189922	32.2059779117975	25.620052959076	35.6770723578402	54.0149210278851	58.5226934737623
chr17	63882144	63882330	INT	TE_06859	19.9089177828487	66.0656933099313	35.8388228780593	39.3532691977471	24.1181620793281	73.0694767676265	242.473533473824	131.535227792414	144.433907495071	88.51819586354
chr17	63882331	63882892	DM	TE_06860	152.635036335173	71.043245545611	43.1903762889433	137.140180537603	101.64082590574	185.734534528762	86.4492482175005	52.5563764962421	166.879559299928	123.682032264641
chr17	63882893	63883151	INT	TE_06861	16.5907648190406	64.7081790638368	21.1357160562914	53.6635489060187	46.5135982958471	43.8983290658221	171.214586474906	55.9240413929583	141.991050708685	123.072641092663
chr17	64162785	64163406	INT	TE_06862	78.5296201434587	83.7133785091595	65.2450365215952	60.8186887601546	65.4635827867477	86.3263115220322	92.0247312866374	71.7227886463775	66.8569778216093	71.9630329380609
chr17	64181448	64181994	INT	TE_06863	30.9694276622091	44.7979701211178	33.0819903489779	62.0112120691772	62.0181310611294	38.7205774324175	56.0101817124164	41.3618805906829	77.5316213393452	77.540272043729
chr17	64402746	64410385	INT	TE_06864	423.617528379503	104.981101697973	58.8124272870717	386.377552123335	596.063148531966	37.8563467147545	9.38157823539124	5.25574011781947	34.528416781837	53.2668544218015
chr17	65222655	65222720	INT	TE_06865	37.6057335898253	9.95510447135951	2.75683252908149	5.96261654511319	6.8909034512366	394.949889810658	104.552339196511	28.953316413478	62.6216941587019	72.370920574147
chr17	65222721	65223115	DM	TE_06866	220.104146599272	43.4404558750233	8.27049758724446	45.3158857428603	65.4635827867477	381.358377478416	75.266104820746	14.329687057432	78.5155251634486	113.42396815872
chr17	65223116	65223552	INT	TE_06867	67.4691102640983	27.6027896705877	10.1083859399655	52.4710255969961	39.6226948446104	105.637905632708	43.2183095198254	15.826927550181	82.1550666485722	62.0381457903382
chr17	66217098	66217214	INT	TE_06868	17.6968158069766	67.4232075560258	48.7040413471063	19.0803729443622	17.2272586280915	104.14500136995	396.78268225635	286.621192656413	112.287175732845	101.381677528439
chr17	66217215	66217802	DM	TE_06869	59.7267533485461	133.941405614655	118.543798750504	79.8990617045168	48.2363241586562	69.4595707603673	155.767926757075	137.861191440666	92.9190725932357	56.0967101554291
chr17	66217803	66217850	INT	TE_06870	3.31815296380811	4.97755223567975	1.83788835272099	1.19252330902264	0	48.1947612722643	72.2968302954595	26.6945470478876	17.3208941290027	0
chr17	66305463	66305913	INT	TE_06871	138.256373492005	29.4128086653804	9.18944176360496	46.5084090518829	48.2363241586562	209.736461092261	44.619558899521	13.9404856805635	70.5537754188042	73.1750419138598
chr17	66453333	66453853	INT	TE_06872	51.9843964329938	36.2003798958528	15.6220509981284	91.8242947947432	31.0090655305647	68.2450177246358	47.5237905438685	20.5085991262136	120.546761255501	40.7086428229577
chr17	66572885	66573590	INT	TE_06873	107.286945829796	104.528596949275	37.6767112307803	153.83550686392	93.0271965916941	103.886485409103	101.215562413643	36.482547632113	148.959689509423	90.0786990125022
chr17	66626682	66634570	INT	TE_06874	616.070400280373	705.907407969129	184.70777944846	562.871001858685	604.676777846012	53.3168802969324	61.0916881484313	15.9852551953216	48.7128188841018	52.3308364889441
chr17	66634571	66634846	DM	TE_06875	259.921982164969	62.445655320346	17.4599393508494	113.289714357151	44.7908724330379	645.225622123829	155.013964064909	43.342237297752	281.228335585443	111.18805070028
chr17	66634847	66635030	INT	TE_06876	96.2264359504353	47.9655033620049	9.18944176360496	69.166351923313	27.5636138049464	358.958795705444	178.928369861887	34.2798828210578	258.015067735854	102.822072946876
chr17	66688774	66689513	INT	TE_06877	55.3025493968019	54.7530745924773	42.2714321125828	66.7813053052678	58.5726793355111	51.0860121740285	50.5784320199629	39.0484510944066	61.689571512226	54.1068113900084
chr17	66788570	66788619	INT	TE_06878	21.0149687707847	27.1502849218896	36.7577670544198	14.3102797082717	8.61362931404575	292.774978341034	378.250577798137	512.099473979884	199.367026301173	120.002801972438
chr17	66788620	66789144	PU	TE_06879	167.013699178342	99.0985399648969	100.164915223294	116.867284284219	96.4726483173124	217.581565362125	129.103274502284	130.492523402985	152.251981599592	125.682323897851
chr17	66789145	66789373	INT	TE_06880	46.4541414933136	67.4232075560258	87.2996967542471	39.3532691977471	53.4045017470837	139.0883899875	201.871890972529	261.384106510566	117.827661377558	159.898470347485
chr17	68043107	68046491	INT	TE_06881	409.238865536334	571.060992857077	556.88017087446	387.570075432358	251.517975970136	82.5558410682305	115.20025231423	112.33955215986	78.1845915545259	50.7387733635236
chr17	68046492	68047967	PU	TE_06882	194.664973876743	262.452754244932	472.337306649295	277.857931002275	136.095343161923	90.0942520325809	121.467586678227	218.605717824701	128.597363801158	62.9872334149568
chr17	68047968	68048108	INT	TE_06883	17.6968158069766	18.1001899479264	13.7841626454074	29.813082725566	12.059081039664	86.2915725636733	88.2584681528986	67.2130559598598	145.371790011272	58.8013729664945
chr17	68048109	68048234	DM	TE_06884	15.4847138311045	20.3627136914172	16.5409951744889	14.3102797082717	8.61362931404575	84.5657411123998	111.205669872652	90.3343472100515	78.15187431006	47.0410983731956
chr17	68048235	68061143	INT	TE_06885	686.85766350828	634.864162423518	371.25344724964	847.884072715096	847.581124502102	36.3252891553966	33.57555065578	19.6341826520487	44.8413634264706	44.825341647839
chr17	68353194	68353216	INT	TE_06886	7.74235691555227	20.8152184401153	59.7313714634322	7.15513985413583	8.61362931404575	240.243582705681	645.891516937122	1853.45093707492	222.022370199034	267.27896802952
chr17	68353217	68354107	PU	TE_06887	55.3025493968019	211.772222390739	452.120534769364	116.867284284219	142.986246613159	42.4186101085472	162.435248128593	346.789160637838	89.6404925372879	109.674470926271
chr17	68354108	68354191	INT	TE_06888	11.0605098793604	12.2176282148503	10.1083859399655	5.96261654511319	6.8909034512366	90.9700313171254	100.487051089746	83.1390411069751	49.0410857869352	56.6760221363802
chr17	68559940	68560546	INT	TE_06889	38.7117845777613	12.6701329635485	9.18944176360496	41.7383158157924	32.7317913933739	43.608571118193	14.272821582482	10.3518458023986	47.0179386835138	36.8721480647985
